tourney_name,surface,tourney_level,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Umag,Clay,A,200436,R,180.0,HUN,23.7,106331,R,183.0,AUS,29.1,3,R32,81.0,2.0,0.0,61.0,39.0,30.0,15.0,10.0,4.0,4.0,5.0,2.0,55.0,36.0,25.0,9.0,9.0,1.0,3.0
Umag,Clay,A,104527,R,183.0,SUI,38.3,209209,R,186.5462915601023,AUT,21.9,3,R32,62.0,4.0,2.0,50.0,30.0,23.0,12.0,9.0,2.0,3.0,2.0,0.0,40.0,19.0,11.0,11.0,8.0,1.0,5.0
Umag,Clay,A,105948,R,180.0,ARG,31.3,144817,L,196.0,SUI,27.0,3,R32,116.0,4.0,1.0,57.0,40.0,25.0,11.0,9.0,4.0,6.0,2.0,3.0,94.0,51.0,25.0,21.0,9.0,12.0,17.0
Umag,Clay,A,106121,R,191.0,JPN,30.4,212021,U,186.5462915601023,ESP,17.5,3,R32,147.0,2.0,1.0,94.0,56.0,36.0,23.0,14.0,6.0,9.0,3.0,1.0,68.0,46.0,30.0,17.0,13.0,3.0,6.0
Umag,Clay,A,144719,R,183.0,ESP,26.2,105077,L,188.0,ESP,35.5,3,R32,176.0,3.0,3.0,89.0,71.0,42.0,9.0,14.0,6.0,11.0,0.0,1.0,87.0,64.0,35.0,10.0,13.0,10.0,16.0
Umag,Clay,A,206681,R,191.0,HUN,23.7,207678,L,183.0,ARG,21.6,3,R32,66.0,4.0,1.0,53.0,33.0,22.0,14.0,9.0,0.0,1.0,2.0,2.0,54.0,30.0,17.0,11.0,8.0,5.0,9.0
Umag,Clay,A,106065,R,185.0,ITA,30.8,207686,R,186.5462915601023,RUS,22.6,3,R32,161.0,1.0,3.0,105.0,55.0,40.0,26.0,15.0,5.0,8.0,3.0,4.0,108.0,65.0,42.0,22.0,16.0,4.0,8.0
Kitzbuhel,Clay,A,202104,R,170.0,ARG,22.5,106233,R,185.0,AUT,29.9,3,F,80.0,0.0,2.0,53.0,39.0,31.0,7.0,8.0,2.0,2.0,5.0,2.0,52.0,32.0,19.0,8.0,8.0,2.0,6.0
Kitzbuhel,Clay,A,202104,R,170.0,ARG,22.5,144869,R,196.0,ARG,24.0,3,SF,160.0,3.0,1.0,105.0,81.0,56.0,11.0,16.0,5.0,9.0,7.0,5.0,94.0,55.0,43.0,17.0,15.0,2.0,5.0
Kitzbuhel,Clay,A,106233,R,185.0,AUT,29.9,111513,R,188.0,SRB,28.1,3,SF,210.0,8.0,5.0,149.0,91.0,65.0,35.0,18.0,12.0,12.0,9.0,2.0,122.0,82.0,61.0,28.0,18.0,3.0,4.0
Kitzbuhel,Clay,A,144869,R,196.0,ARG,24.0,123755,R,191.0,COL,27.1,3,QF,189.0,7.0,2.0,101.0,66.0,49.0,20.0,16.0,5.0,6.0,8.0,3.0,127.0,89.0,60.0,16.0,15.0,10.0,13.0
Kitzbuhel,Clay,A,202104,R,170.0,ARG,22.5,144684,L,178.0,SVK,25.6,3,QF,86.0,0.0,1.0,60.0,45.0,28.0,9.0,10.0,3.0,6.0,1.0,1.0,66.0,46.0,23.0,9.0,9.0,7.0,12.0
Kitzbuhel,Clay,A,111513,R,188.0,SRB,28.1,106398,R,185.0,ARG,28.3,3,QF,79.0,4.0,4.0,59.0,39.0,31.0,10.0,9.0,2.0,2.0,2.0,1.0,53.0,32.0,20.0,10.0,9.0,3.0,6.0
Kitzbuhel,Clay,A,106233,R,185.0,AUT,29.9,126239,R,196.0,FRA,28.0,3,QF,140.0,6.0,3.0,83.0,52.0,41.0,18.0,15.0,1.0,2.0,10.0,5.0,86.0,50.0,38.0,20.0,14.0,8.0,10.0
Kitzbuhel,Clay,A,144869,R,196.0,ARG,24.0,105819,R,183.0,ARG,31.9,3,R16,75.0,2.0,0.0,39.0,26.0,21.0,10.0,8.0,1.0,2.0,1.0,7.0,51.0,31.0,15.0,6.0,8.0,5.0,10.0
Kitzbuhel,Clay,A,123755,R,191.0,COL,27.1,127157,R,191.0,GER,24.8,3,R16,160.0,5.0,7.0,108.0,58.0,42.0,25.0,15.0,7.0,10.0,4.0,5.0,96.0,58.0,38.0,19.0,14.0,2.0,5.0
Kitzbuhel,Clay,A,144684,L,178.0,SVK,25.6,124116,R,191.0,AUT,27.2,3,R16,148.0,6.0,4.0,128.0,84.0,61.0,14.0,17.0,9.0,14.0,10.0,5.0,111.0,45.0,37.0,29.0,17.0,3.0,8.0
Kitzbuhel,Clay,A,202104,R,170.0,ARG,22.5,106148,R,183.0,ESP,30.3,3,R16,82.0,0.0,0.0,35.0,26.0,22.0,6.0,7.0,0.0,0.0,1.0,0.0,60.0,37.0,18.0,11.0,8.0,7.0,12.0
Kitzbuhel,Clay,A,111513,R,188.0,SRB,28.1,205734,R,185.0,BRA,23.3,3,R16,94.0,6.0,3.0,76.0,45.0,32.0,19.0,11.0,4.0,4.0,4.0,4.0,64.0,37.0,28.0,15.0,10.0,1.0,2.0
Kitzbuhel,Clay,A,106398,R,185.0,ARG,28.3,105077,L,188.0,ESP,35.5,3,R16,100.0,7.0,2.0,72.0,39.0,26.0,16.0,11.0,6.0,9.0,1.0,5.0,60.0,36.0,20.0,11.0,10.0,3.0,8.0
Kitzbuhel,Clay,A,106233,R,185.0,AUT,29.9,111190,R,193.0,CHN,26.7,3,R16,102.0,6.0,4.0,62.0,46.0,35.0,9.0,12.0,2.0,4.0,8.0,3.0,77.0,44.0,34.0,15.0,12.0,7.0,10.0
Kitzbuhel,Clay,A,126239,R,196.0,FRA,28.0,105870,R,193.0,GER,31.7,3,R16,93.0,10.0,6.0,66.0,37.0,30.0,18.0,10.0,3.0,3.0,8.0,4.0,66.0,40.0,29.0,12.0,11.0,3.0,5.0
Kitzbuhel,Clay,A,105819,R,183.0,ARG,31.9,209209,R,186.5462915601023,AUT,21.9,3,R32,125.0,4.0,3.0,77.0,44.0,37.0,22.0,15.0,4.0,6.0,7.0,5.0,98.0,61.0,39.0,18.0,15.0,4.0,8.0
Kitzbuhel,Clay,A,123755,R,191.0,COL,27.1,106065,R,185.0,ITA,30.8,3,R32,58.0,7.0,1.0,41.0,27.0,24.0,9.0,8.0,2.0,2.0,3.0,2.0,47.0,30.0,19.0,7.0,8.0,3.0,7.0
Kitzbuhel,Clay,A,127157,R,191.0,GER,24.8,144817,L,196.0,SUI,27.0,3,R32,132.0,7.0,4.0,91.0,62.0,51.0,12.0,15.0,3.0,4.0,9.0,2.0,89.0,58.0,41.0,14.0,15.0,0.0,4.0
Kitzbuhel,Clay,A,144684,L,178.0,SVK,25.6,209414,R,186.5462915601023,FRA,19.2,3,R32,94.0,2.0,2.0,51.0,33.0,27.0,11.0,9.0,2.0,2.0,4.0,1.0,77.0,43.0,29.0,15.0,10.0,8.0,11.0
Kitzbuhel,Clay,A,202104,R,170.0,ARG,22.5,209098,R,185.0,SRB,20.0,3,R32,82.0,5.0,2.0,62.0,41.0,29.0,11.0,9.0,4.0,6.0,1.0,6.0,55.0,25.0,15.0,11.0,9.0,4.0,9.0
Kitzbuhel,Clay,A,106148,R,183.0,ESP,30.3,105550,L,185.0,ARG,33.2,3,R32,71.0,2.0,0.0,43.0,24.0,22.0,14.0,9.0,0.0,0.0,3.0,3.0,47.0,26.0,16.0,12.0,9.0,1.0,4.0
Kitzbuhel,Clay,A,111513,R,188.0,SRB,28.1,106331,R,183.0,AUS,29.1,3,R32,113.0,4.0,7.0,95.0,49.0,31.0,25.0,11.0,7.0,8.0,2.0,4.0,74.0,46.0,33.0,12.0,11.0,6.0,8.0
Kitzbuhel,Clay,A,205734,R,185.0,BRA,23.3,110602,R,183.0,AUT,29.9,3,R32,83.0,7.0,1.0,64.0,38.0,28.0,17.0,10.0,5.0,5.0,3.0,2.0,57.0,35.0,21.0,15.0,9.0,0.0,2.0
Kitzbuhel,Clay,A,105077,L,188.0,ESP,35.5,122669,R,185.0,PER,27.8,3,R32,115.0,8.0,1.0,71.0,45.0,33.0,14.0,9.0,8.0,8.0,4.0,1.0,77.0,39.0,26.0,15.0,10.0,8.0,12.0
Kitzbuhel,Clay,A,111190,R,193.0,CHN,26.7,105583,R,180.0,SRB,33.0,3,R32,61.0,4.0,1.0,46.0,32.0,26.0,7.0,8.0,1.0,1.0,1.0,3.0,46.0,29.0,21.0,6.0,9.0,1.0,5.0
Kitzbuhel,Clay,A,106233,R,185.0,AUT,29.9,105487,L,183.0,ARG,33.4,3,R32,142.0,10.0,2.0,92.0,59.0,41.0,21.0,12.0,7.0,9.0,6.0,2.0,86.0,59.0,41.0,14.0,12.0,3.0,5.0
Kitzbuhel,Clay,A,126239,R,196.0,FRA,28.0,207678,L,183.0,ARG,21.7,3,R32,129.0,19.0,5.0,90.0,54.0,49.0,18.0,15.0,2.0,2.0,3.0,9.0,100.0,57.0,46.0,20.0,15.0,5.0,8.0
Los Cabos,Hard,A,126774,R,193.0,GRE,24.9,200282,R,183.0,AUS,24.4,3,F,86.0,2.0,0.0,48.0,28.0,23.0,11.0,10.0,0.0,2.0,1.0,3.0,54.0,29.0,21.0,8.0,9.0,5.0,9.0
Los Cabos,Hard,A,126774,R,193.0,GRE,24.9,106432,R,188.0,CRO,26.7,3,SF,71.0,7.0,1.0,43.0,30.0,26.0,10.0,9.0,0.0,0.0,1.0,5.0,42.0,27.0,17.0,5.0,8.0,2.0,5.0
Los Cabos,Hard,A,200282,R,183.0,AUS,24.4,136440,L,180.0,GER,29.2,3,SF,144.0,3.0,0.0,81.0,42.0,28.0,25.0,14.0,2.0,5.0,1.0,3.0,84.0,55.0,30.0,13.0,13.0,2.0,9.0
Los Cabos,Hard,A,126774,R,193.0,GRE,24.9,111797,R,198.0,CHI,27.8,3,QF,177.0,11.0,3.0,96.0,61.0,49.0,23.0,16.0,0.0,1.0,9.0,1.0,103.0,71.0,49.0,18.0,16.0,3.0,6.0
Los Cabos,Hard,A,106432,R,188.0,CRO,26.7,125802,R,193.0,BLR,29.4,3,QF,99.0,8.0,4.0,62.0,36.0,30.0,13.0,10.0,1.0,2.0,1.0,4.0,55.0,29.0,22.0,11.0,9.0,6.0,9.0
Los Cabos,Hard,A,200282,R,183.0,AUS,24.4,126205,R,185.0,USA,26.2,3,QF,145.0,3.0,4.0,88.0,50.0,34.0,19.0,14.0,1.0,4.0,4.0,3.0,80.0,45.0,35.0,14.0,14.0,1.0,5.0
Los Cabos,Hard,A,136440,L,180.0,GER,29.2,206499,U,186.5462915601023,USA,24.9,3,QF,113.0,8.0,4.0,61.0,37.0,28.0,13.0,11.0,5.0,7.0,8.0,4.0,71.0,34.0,22.0,16.0,11.0,4.0,8.0
Los Cabos,Hard,A,126774,R,193.0,GRE,24.9,104545,R,206.0,USA,38.2,3,R16,77.0,8.0,1.0,47.0,32.0,28.0,9.0,9.0,1.0,1.0,7.0,3.0,61.0,38.0,25.0,8.0,9.0,4.0,7.0
Los Cabos,Hard,A,111797,R,198.0,CHI,27.8,133835,L,186.5462915601023,NED,27.3,3,R16,158.0,8.0,5.0,108.0,64.0,50.0,25.0,16.0,5.0,6.0,4.0,6.0,89.0,58.0,51.0,17.0,16.0,2.0,3.0
Los Cabos,Hard,A,106432,R,188.0,CRO,26.7,105359,R,178.0,TPE,34.1,3,R16,68.0,5.0,0.0,44.0,28.0,22.0,11.0,8.0,0.0,0.0,0.0,4.0,41.0,25.0,13.0,6.0,7.0,3.0,7.0
Los Cabos,Hard,A,125802,R,193.0,BLR,29.4,127339,R,196.0,CRO,25.4,3,R16,158.0,4.0,10.0,101.0,59.0,39.0,21.0,15.0,6.0,10.0,12.0,5.0,106.0,62.0,43.0,15.0,15.0,9.0,15.0
Los Cabos,Hard,A,200282,R,183.0,AUS,24.4,202058,R,185.0,ARG,22.3,3,R16,63.0,0.0,0.0,35.0,22.0,19.0,9.0,7.0,0.0,0.0,3.0,1.0,50.0,28.0,15.0,8.0,8.0,4.0,9.0
Los Cabos,Hard,A,126205,R,185.0,USA,26.2,200335,R,185.0,BRA,25.4,3,R16,132.0,8.0,6.0,87.0,52.0,39.0,17.0,12.0,6.0,7.0,0.0,2.0,91.0,56.0,40.0,16.0,12.0,13.0,15.0
Los Cabos,Hard,A,136440,L,180.0,GER,29.2,105902,R,183.0,AUS,31.5,3,R16,74.0,4.0,2.0,49.0,30.0,24.0,13.0,8.0,1.0,1.0,3.0,3.0,64.0,32.0,16.0,16.0,8.0,6.0,10.0
Los Cabos,Hard,A,206499,U,187.36942675159236,USA,24.9,111815,L,188.0,GBR,27.9,3,R16,177.0,15.0,5.0,106.0,71.0,57.0,20.0,17.0,1.0,2.0,6.0,2.0,115.0,76.0,55.0,25.0,17.0,4.0,5.0
Los Cabos,Hard,A,104545,R,206.0,USA,38.2,208014,U,186.5462915601023,AUS,22.4,3,R32,114.0,19.0,2.0,64.0,45.0,34.0,11.0,10.0,6.0,7.0,0.0,6.0,79.0,46.0,29.0,15.0,10.0,9.0,12.0
Los Cabos,Hard,A,133835,L,187.36942675159236,NED,27.3,209113,R,186.5462915601023,CAN,21.8,3,R32,123.0,4.0,6.0,93.0,61.0,40.0,13.0,13.0,4.0,7.0,5.0,9.0,77.0,43.0,27.0,13.0,13.0,4.0,10.0
Los Cabos,Hard,A,111797,R,198.0,CHI,27.8,210202,U,186.5462915601023,MEX,18.2,3,R32,79.0,4.0,2.0,45.0,28.0,24.0,9.0,8.0,1.0,1.0,0.0,0.0,49.0,34.0,19.0,8.0,8.0,4.0,8.0
Los Cabos,Hard,A,105359,R,178.0,TPE,34.1,124014,R,185.0,MEX,27.0,3,R32,146.0,2.0,2.0,87.0,53.0,35.0,21.0,14.0,3.0,6.0,9.0,3.0,98.0,64.0,43.0,16.0,15.0,7.0,11.0
Los Cabos,Hard,A,127339,R,196.0,CRO,25.4,106426,R,185.0,CHI,27.1,3,R32,130.0,20.0,0.0,98.0,64.0,52.0,16.0,16.0,5.0,7.0,3.0,2.0,78.0,55.0,43.0,9.0,15.0,5.0,8.0
Los Cabos,Hard,A,125802,R,193.0,BLR,29.4,202320,R,186.5462915601023,KAZ,22.7,3,R32,152.0,8.0,9.0,104.0,57.0,41.0,25.0,15.0,8.0,10.0,7.0,3.0,88.0,50.0,36.0,20.0,15.0,0.0,2.0
Los Cabos,Hard,A,200282,R,183.0,AUS,24.4,109734,R,186.5462915601023,TUN,28.0,3,R32,105.0,3.0,4.0,55.0,26.0,22.0,11.0,10.0,0.0,3.0,4.0,5.0,77.0,44.0,29.0,9.0,10.0,6.0,11.0
Los Cabos,Hard,A,202058,R,185.0,ARG,22.3,106174,R,180.0,CHI,30.2,3,R32,117.0,2.0,0.0,56.0,44.0,32.0,10.0,10.0,0.0,1.0,3.0,5.0,74.0,41.0,27.0,15.0,10.0,9.0,12.0
Los Cabos,Hard,A,200335,R,185.0,BRA,25.4,126214,L,188.0,CHI,26.1,3,R32,78.0,6.0,1.0,60.0,36.0,31.0,7.0,9.0,3.0,5.0,6.0,4.0,59.0,34.0,23.0,5.0,9.0,9.0,14.0
Los Cabos,Hard,A,136440,L,180.0,GER,29.2,144642,R,191.0,CHI,25.6,3,R32,91.0,2.0,0.0,47.0,34.0,28.0,9.0,9.0,0.0,0.0,3.0,3.0,72.0,45.0,31.0,10.0,10.0,7.0,10.0
Los Cabos,Hard,A,105902,R,183.0,AUS,31.5,202261,R,191.0,FIN,22.1,3,R32,51.0,5.0,0.0,40.0,21.0,19.0,13.0,8.0,0.0,0.0,4.0,5.0,37.0,23.0,15.0,3.0,7.0,2.0,6.0
Los Cabos,Hard,A,206499,U,187.36942675159236,USA,24.9,208300,U,186.5462915601023,USA,21.8,3,R32,90.0,9.0,3.0,58.0,38.0,30.0,7.0,10.0,4.0,6.0,2.0,2.0,59.0,30.0,19.0,11.0,10.0,3.0,8.0
Washington,Hard,A,105554,R,175.0,GBR,33.1,134868,R,188.0,NED,27.0,3,F,101.0,6.0,1.0,64.0,40.0,32.0,16.0,11.0,4.0,4.0,12.0,3.0,56.0,36.0,29.0,6.0,10.0,3.0,5.0
Washington,Hard,A,134868,R,188.0,NED,27.0,126203,R,193.0,USA,25.7,3,SF,118.0,13.0,5.0,77.0,46.0,37.0,17.0,13.0,1.0,2.0,7.0,1.0,87.0,62.0,41.0,14.0,13.0,7.0,10.0
Washington,Hard,A,105554,R,175.0,GBR,33.1,105777,R,188.0,BUL,32.2,3,SF,116.0,1.0,2.0,63.0,38.0,29.0,16.0,10.0,4.0,4.0,5.0,2.0,69.0,43.0,28.0,16.0,11.0,2.0,4.0
Washington,Hard,A,126203,R,193.0,USA,25.7,111442,R,183.0,AUS,29.2,3,QF,77.0,7.0,3.0,58.0,34.0,25.0,16.0,9.0,2.0,2.0,1.0,0.0,49.0,26.0,19.0,11.0,9.0,1.0,4.0
Washington,Hard,A,134868,R,188.0,NED,27.0,200670,R,183.0,USA,24.6,3,QF,93.0,7.0,1.0,56.0,37.0,33.0,12.0,11.0,0.0,0.0,11.0,2.0,66.0,34.0,28.0,17.0,11.0,3.0,5.0
Washington,Hard,A,105554,R,175.0,GBR,33.1,126207,R,188.0,USA,25.5,3,QF,104.0,10.0,3.0,58.0,37.0,28.0,16.0,11.0,4.0,5.0,16.0,2.0,76.0,49.0,35.0,13.0,11.0,7.0,10.0
Washington,Hard,A,126203,R,193.0,USA,25.7,104918,R,190.0,GBR,36.2,3,R16,182.0,17.0,4.0,126.0,84.0,65.0,18.0,16.0,8.0,9.0,6.0,7.0,104.0,64.0,52.0,14.0,15.0,5.0,8.0
Washington,Hard,A,111442,R,183.0,AUS,29.2,111153,R,201.0,USA,27.2,3,R16,68.0,7.0,0.0,39.0,29.0,25.0,8.0,8.0,1.0,1.0,2.0,2.0,55.0,33.0,21.0,7.0,8.0,5.0,9.0
Washington,Hard,A,200670,R,183.0,USA,24.6,111581,R,188.0,USA,25.5,3,R16,147.0,10.0,6.0,79.0,42.0,37.0,17.0,11.0,4.0,6.0,16.0,6.0,116.0,73.0,50.0,14.0,11.0,19.0,22.0
Washington,Hard,A,134868,R,188.0,NED,27.0,104792,R,193.0,FRA,36.9,3,R16,118.0,5.0,1.0,65.0,48.0,36.0,10.0,13.0,1.0,3.0,12.0,7.0,83.0,51.0,38.0,15.0,13.0,2.0,4.0
Washington,Hard,A,105777,R,188.0,BUL,32.2,200325,R,188.0,FIN,24.3,3,R16,106.0,4.0,4.0,63.0,34.0,27.0,16.0,10.0,2.0,3.0,2.0,1.0,73.0,43.0,26.0,16.0,9.0,6.0,9.0
Washington,Hard,A,200005,L,188.0,FRA,25.0,133297,R,180.0,JPN,25.3,3,R16,63.0,3.0,1.0,37.0,25.0,20.0,8.0,7.0,0.0,0.0,2.0,2.0,54.0,27.0,15.0,9.0,7.0,9.0,14.0
Washington,Hard,A,105554,R,175.0,GBR,33.1,207686,R,186.5462915601023,RUS,22.6,3,R16,93.0,2.0,1.0,57.0,33.0,26.0,13.0,9.0,5.0,6.0,4.0,3.0,68.0,34.0,24.0,13.0,10.0,2.0,6.0
Washington,Hard,A,126207,R,188.0,USA,25.5,209992,L,186.5462915601023,CHN,18.4,3,R16,71.0,6.0,2.0,56.0,35.0,28.0,9.0,8.0,4.0,4.0,9.0,2.0,49.0,31.0,20.0,7.0,9.0,3.0,7.0
Washington,Hard,A,126203,R,193.0,USA,25.7,208260,R,175.0,USA,20.6,3,R32,73.0,8.0,3.0,57.0,34.0,29.0,11.0,9.0,8.0,8.0,1.0,2.0,46.0,31.0,19.0,7.0,9.0,0.0,3.0
Washington,Hard,A,104918,R,190.0,GBR,36.2,206909,R,185.0,USA,21.9,3,R32,131.0,5.0,3.0,83.0,49.0,40.0,17.0,11.0,6.0,6.0,7.0,1.0,68.0,48.0,38.0,9.0,11.0,1.0,2.0
Washington,Hard,A,111153,R,201.0,USA,27.2,200647,U,186.5462915601023,JPN,26.0,3,R32,71.0,11.0,1.0,60.0,40.0,31.0,11.0,10.0,4.0,5.0,4.0,0.0,47.0,28.0,18.0,11.0,9.0,2.0,5.0
Washington,Hard,A,111442,R,183.0,AUS,29.2,105173,L,183.0,FRA,35.0,3,R32,101.0,7.0,2.0,59.0,36.0,28.0,16.0,11.0,1.0,2.0,3.0,2.0,67.0,42.0,30.0,11.0,11.0,2.0,5.0
Washington,Hard,A,111581,R,188.0,USA,25.5,128034,R,196.0,POL,26.4,3,R32,175.0,7.0,5.0,113.0,68.0,50.0,26.0,16.0,6.0,7.0,20.0,2.0,128.0,90.0,61.0,20.0,17.0,9.0,12.0
Washington,Hard,A,200670,R,183.0,USA,24.6,105430,R,175.0,MDA,33.7,3,R32,80.0,11.0,1.0,48.0,27.0,20.0,13.0,8.0,2.0,3.0,1.0,2.0,60.0,32.0,17.0,12.0,8.0,5.0,10.0
Washington,Hard,A,134868,R,188.0,NED,27.0,106281,L,183.0,GBR,29.5,3,R32,85.0,9.0,1.0,43.0,29.0,26.0,10.0,9.0,0.0,0.0,3.0,5.0,74.0,34.0,24.0,17.0,9.0,7.0,10.0
Washington,Hard,A,104792,R,193.0,FRA,36.9,122330,R,196.0,KAZ,26.1,3,R32,82.0,5.0,3.0,75.0,42.0,32.0,16.0,10.0,5.0,6.0,3.0,8.0,65.0,38.0,27.0,9.0,9.0,7.0,10.0
Washington,Hard,A,105777,R,188.0,BUL,32.2,111456,R,178.0,USA,28.2,3,R32,89.0,2.0,2.0,57.0,37.0,32.0,12.0,10.0,0.0,0.0,0.0,1.0,62.0,43.0,29.0,10.0,10.0,0.0,2.0
Washington,Hard,A,200325,R,188.0,FIN,24.3,106415,L,170.0,JPN,27.8,3,R32,127.0,9.0,3.0,86.0,52.0,41.0,19.0,15.0,0.0,2.0,5.0,2.0,87.0,49.0,29.0,23.0,15.0,1.0,6.0
Washington,Hard,A,200005,L,188.0,FRA,25.0,106423,R,196.0,AUS,27.3,3,R32,163.0,11.0,4.0,109.0,66.0,49.0,16.0,14.0,7.0,10.0,5.0,3.0,96.0,60.0,47.0,19.0,15.0,4.0,6.0
Washington,Hard,A,133297,R,180.0,JPN,25.3,200000,R,193.0,CAN,22.9,3,R32,147.0,7.0,1.0,87.0,45.0,38.0,25.0,12.0,3.0,3.0,6.0,2.0,88.0,56.0,39.0,21.0,12.0,3.0,3.0
Washington,Hard,A,207686,R,187.36942675159236,RUS,22.6,200624,R,196.0,USA,23.0,3,R32,149.0,5.0,7.0,125.0,63.0,44.0,29.0,17.0,19.0,24.0,8.0,4.0,113.0,54.0,39.0,29.0,17.0,10.0,15.0
Washington,Hard,A,105554,R,175.0,GBR,33.1,106296,R,183.0,FRA,29.4,3,R32,114.0,4.0,4.0,72.0,39.0,25.0,20.0,12.0,1.0,4.0,8.0,4.0,77.0,49.0,31.0,10.0,11.0,7.0,12.0
Washington,Hard,A,209992,L,187.36942675159236,CHN,18.4,210097,L,186.5462915601023,USA,20.8,3,R32,101.0,1.0,2.0,64.0,43.0,31.0,14.0,13.0,3.0,6.0,5.0,5.0,71.0,45.0,31.0,12.0,13.0,4.0,9.0
Washington,Hard,A,126207,R,188.0,USA,25.5,106234,R,185.0,RUS,29.9,3,R32,129.0,8.0,2.0,87.0,56.0,42.0,20.0,12.0,4.0,4.0,7.0,5.0,88.0,48.0,37.0,23.0,12.0,2.0,2.0
Washington,Hard,A,208260,R,175.0,USA,20.6,126845,R,185.0,AUS,25.3,3,R64,185.0,10.0,0.0,117.0,71.0,48.0,27.0,17.0,11.0,15.0,12.0,1.0,108.0,69.0,50.0,18.0,17.0,6.0,10.0
Washington,Hard,A,206909,R,185.0,USA,21.9,126846,R,188.0,AUS,27.3,3,R64,126.0,8.0,2.0,86.0,53.0,38.0,18.0,12.0,4.0,7.0,7.0,1.0,98.0,56.0,35.0,23.0,12.0,4.0,7.0
Washington,Hard,A,200647,U,187.36942675159236,JPN,26.0,144750,R,193.0,RSA,26.4,3,R64,63.0,7.0,3.0,50.0,30.0,27.0,11.0,10.0,0.0,1.0,7.0,2.0,48.0,27.0,21.0,8.0,9.0,0.0,3.0
Washington,Hard,A,111442,R,183.0,AUS,29.2,104731,R,203.0,RSA,37.2,3,R64,131.0,15.0,1.0,86.0,54.0,43.0,18.0,15.0,2.0,3.0,15.0,7.0,95.0,60.0,44.0,14.0,14.0,11.0,15.0
Washington,Hard,A,111581,R,188.0,USA,25.5,105614,L,190.0,USA,32.9,3,R64,82.0,8.0,2.0,51.0,34.0,28.0,11.0,9.0,2.0,2.0,4.0,5.0,61.0,42.0,28.0,6.0,9.0,6.0,9.0
Washington,Hard,A,105430,R,175.0,MDA,33.7,106218,R,180.0,USA,30.0,3,R64,163.0,3.0,5.0,124.0,85.0,53.0,19.0,17.0,12.0,17.0,12.0,2.0,103.0,62.0,37.0,21.0,16.0,8.0,14.0
Washington,Hard,A,106281,L,183.0,GBR,29.5,144895,L,178.0,FRA,24.2,3,R64,134.0,2.0,3.0,75.0,38.0,29.0,15.0,11.0,2.0,6.0,4.0,1.0,79.0,48.0,27.0,12.0,11.0,4.0,9.0
Washington,Hard,A,104792,R,193.0,FRA,36.9,106216,R,183.0,USA,30.0,3,R64,71.0,6.0,1.0,51.0,33.0,29.0,12.0,10.0,2.0,2.0,1.0,2.0,61.0,41.0,25.0,12.0,9.0,5.0,7.0
Washington,Hard,A,111456,R,178.0,USA,28.2,106043,R,170.0,ARG,30.9,3,R64,77.0,6.0,3.0,49.0,31.0,26.0,11.0,9.0,1.0,1.0,2.0,3.0,63.0,44.0,27.0,9.0,9.0,6.0,9.0
Washington,Hard,A,200325,R,188.0,FIN,24.3,106005,R,180.0,FRA,31.1,3,R64,86.0,7.0,0.0,62.0,46.0,34.0,11.0,10.0,1.0,1.0,4.0,3.0,54.0,25.0,19.0,17.0,10.0,2.0,4.0
Washington,Hard,A,106423,R,196.0,AUS,27.3,106121,R,191.0,JPN,30.5,3,R64,160.0,5.0,6.0,92.0,56.0,42.0,14.0,14.0,4.0,8.0,3.0,1.0,93.0,47.0,34.0,23.0,14.0,4.0,8.0
Washington,Hard,A,133297,R,180.0,JPN,25.3,200059,R,183.0,CHN,23.7,3,R64,20.0,1.0,0.0,13.0,6.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,13.0,8.0,7.0,5.0,3.0,0.0,0.0
Washington,Hard,A,207686,R,187.36942675159236,RUS,22.6,202195,R,198.0,USA,26.2,3,R64,100.0,3.0,4.0,78.0,38.0,27.0,21.0,11.0,1.0,3.0,5.0,7.0,65.0,34.0,22.0,15.0,10.0,3.0,6.0
Washington,Hard,A,106296,R,183.0,FRA,29.4,208278,R,186.5462915601023,JPN,20.1,3,R64,139.0,8.0,4.0,95.0,56.0,39.0,22.0,15.0,5.0,8.0,4.0,5.0,118.0,61.0,40.0,25.0,16.0,5.0,11.0
Washington,Hard,A,209992,L,187.36942675159236,CHN,18.4,105877,R,185.0,ECU,31.6,3,R64,84.0,3.0,0.0,56.0,31.0,21.0,15.0,9.0,1.0,2.0,2.0,3.0,60.0,32.0,21.0,10.0,9.0,3.0,7.0
Washington,Hard,A,106234,R,185.0,RUS,29.9,208485,R,186.5462915601023,NZL,26.5,3,R64,98.0,7.0,3.0,54.0,32.0,24.0,18.0,10.0,1.0,2.0,5.0,7.0,69.0,38.0,26.0,11.0,9.0,6.0,9.0
Canada Masters,Hard,M,206173,R,188.0,ITA,21.9,200282,R,183.0,AUS,24.4,3,F,89.0,5.0,3.0,52.0,26.0,19.0,15.0,9.0,2.0,4.0,1.0,1.0,53.0,28.0,13.0,10.0,8.0,5.0,10.0
